ID,Titulo,Descripcion Simple,Informacion,Evaluaciones,Tipo,Precio,URL,Limpieza,Veracidad,Llegada,Comunicacion,Ubicacion,Calidad,Servicios,Localizacion
259747190064469459,Tor Maraya 3.4,"Alojamiento entero: piso en Benidorm, España","4 viajeros ·  · 1 dormitorio ·  · 3 camas ·  · 1,5 baños",5 evaluaciones,A pie de playa,107 € ,https://www.airbnb.es/rooms/755589950019495455?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1523168452&search_mode=flex_destinations_search&check_in=2024-05-07&check_out=2024-05-12&source_impression_id=p3_1710967165_vosbsAT9Ba%2FkONzX&previous_page_section_name=1000,"Limpieza4,6","Veracidad4,2","Llegada3,8","Comunicación3,8","Ubicación4,8","Calidad4,2",Vistas al marAcceso a la playaCocinaAparcamiento gratuito en las instalacionesAdmite mascotasTVAscensorLavadoraNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 25 servicios,"Benidorm, Comunidad Valenciana, España"
691667697867965088,Elegante apartamento en Altea con aire acondicionado y balcón,"Alojamiento entero: piso en Altea, España",6 viajeros ·  · 3 dormitorios ·  · 4 camas ·  · 2 baños,3 evaluaciones,A pie de playa,83 € ,https://www.airbnb.es/rooms/1026750185959859802?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1782595754&search_mode=flex_destinations_search&check_in=2024-04-06&check_out=2024-04-11&source_impression_id=p3_1710967167_MhZ%2F3SgtrH7s4rsk&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,7","Llegada4,7","Comunicación4,7","Ubicación5,0","Calidad4,7",CocinaWifiZona para trabajarTVLavadoraAire acondicionadoPatio o balcónCámaras de seguridad en la propiedadNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 28 servicios,"Altea, Comunidad Valenciana, EspañaAltea es conocida por su encanto costero y su ambiente relajado. Alojarse a solo 4 minutos de la Playa de l'Espigo ofrece la oportunidad de disfrutar de la brisa marina y paseos tranquilos por la costa. El supermercado a menos de 1 minuto es muy conveniente para las compras diarias, ¡no hay que ir muy lejos para abastecerse!Con una variedad de bares y restaurantes a menos de 2 minutos de distancia, seguro que encontrarás opciones para satisfacer tus antojos culinarios. Desde sabores locales hasta platos internacionales, la oferta gastronómica cerca de tu apartamento seguramente será diversa y deliciosa. Además, la cercanía a estos lugares te permite disfrutar de la vida nocturna y social de la zona sin tener que desplazarte demasiado.Mostrar más"
8634852476618161167,GuestReady - A un paso del Mediterráneo,"Alojamiento entero: villa en El Puig de Santa Maria, España",12 viajeros ·  · 6 dormitorios ·  · 8 camas ·  · 5 baños,8 evaluaciones,A pie de playa,,https://www.airbnb.es/rooms/883166590267593020?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1658984856&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967166_09S%2FOavbAzSEwrQ2&previous_page_section_name=1000,"Limpieza4,5","Veracidad4,4","Llegada4,8","Comunicación4,1","Ubicación4,9","Calidad4,2",CocinaWifiZona para trabajarPiscinaTVLavadoraSecadoraAire acondicionadoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 27 servicios,"El Puig de Santa Maria, Comunidad Valenciana, EspañaEscápate a El Puig de Santa Maria, España, y explora su gran variedad de atracciones. Desde la impresionante Platja Puçol hasta las sobrecogedoras Ruïnes del castell del Puig, hay algo para todos los gustos. Disfrute de la tranquilidad de la Platja Nord Pobla de Farnals, o suba a la cima de la Torre de Guaita para disfrutar de unas vistas increíbles. Relájate en la playa de El Puig o disfruta de la historia en el Museo de la Impremta y las Artes de los Grain. Para una experiencia más enérgica, explore la escarpada belleza del puerto deportivo de Platja Pobla o disfrute del ambiente espiritual de la Ermita de Sant Jordi.Mostrar más"
-2866766359523415879,Vacaciones al sol con WIFI (EXTRA LIMPIO),"Alojamiento entero: apto. residencial en Benidorm, España",6 viajeros ·  · 3 dormitorios ·  · 6 camas ·  · 2 baños,120 evaluaciones,A pie de playa,109 € ,https://www.airbnb.es/rooms/14148620?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=911498871&search_mode=flex_destinations_search&check_in=2024-10-06&check_out=2024-10-11&source_impression_id=p3_1710967122_G80fZG7EnmKYdJTs&previous_page_section_name=1000,"Limpieza4,9","Veracidad4,9","Llegada4,8","Comunicación4,9","Ubicación5,0","Calidad4,9","Acceso a la playa, primera líneaCocinaWifiAdmite mascotasTVAscensorLavadoraAire acondicionadoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 44 servicios","Benidorm, Comunidad Valenciana, EspañaEsta situado en el centro de Benidorm.Cerca de TODONo hace falta coger el coche, salvo si decides hacer una excursión.Mostrar más"
-6033221822469879990,ApartUP Patacona Panoramic. Wifi+AACC+PK+Piscina,"Alojamiento entero: piso en Alboraia, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 2 baños,58 evaluaciones,A pie de playa,216 € ,https://www.airbnb.es/rooms/15056143?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=210579068&search_mode=flex_destinations_search&check_in=2024-04-03&check_out=2024-04-08&source_impression_id=p3_1710967127_uJ3uIYYjMeth4Kzf&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,9","Llegada4,9","Comunicación4,9","Ubicación4,8","Calidad4,7",CocinaWifiAparcamiento gratuito en las instalacionesPiscinaTVAscensorLavadoraAire acondicionadoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 25 servicios,"Alboraia, Comunidad Valenciana, EspañaLa playa de la Patacona en Alboraya es una visita obligada durante tu estancia en Valencia. Esta zona mantiene su encanto durante la temporada de verano, así como en el invierno. A 100 metros del apartamento hay todo tipo de servicios e instalaciones de ocio, supermercados, restaurantes de moda, hamacas en la playa, instalaciones de voleibol playa, el museo del escritor valenciano Vicente Blasco Ibáñez...Mostrar más"
4176185713587094229,Somo a 200m de la playa,"Alojamiento entero: piso en Somo, España",4 viajeros ·  · 2 dormitorios ·  · 5 camas ·  · 1 baño,38 evaluaciones,A pie de playa,70 € ,https://www.airbnb.es/rooms/50454667?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1200870106&search_mode=flex_destinations_search&check_in=2024-04-14&check_out=2024-04-19&source_impression_id=p3_1710967167_4spPwokhx3a%2Bc6xS&previous_page_section_name=1000,"Limpieza4,3","Veracidad4,7","Llegada4,8","Comunicación4,9","Ubicación4,8","Calidad4,2","Acceso a la playa, primera línea (Público o compartido)CocinaTelevisión de alta definiciónAscensorLavadora en el alojamiento (Gratis)SecadoraBañeraSecador de peloNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 33 servicios","Somo, Cantabria, España"
7090421578384454300,BONITO APARTAMENTO  PRIMERA LINEA PLAYA PATACONA,"Alojamiento entero: apto. residencial en Alboraia, España",4 viajeros ·  · 2 dormitorios ·  · 3 camas ·  · 1 baño,38 evaluaciones,A pie de playa,160 € ,https://www.airbnb.es/rooms/33680681?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=946649716&search_mode=flex_destinations_search&check_in=2024-09-02&check_out=2024-09-08&source_impression_id=p3_1710967156_IzNw1iMgdpLZqVYy&previous_page_section_name=1000,"Limpieza4,9","Veracidad5,0","Llegada5,0","Comunicación5,0","Ubicación4,9","Calidad4,9","Acceso a la playa, primera líneaCocinaWifiAparcamiento gratuito en un garaje residencial en la propiedadPiscina: uso De uso compartido, disponible según la temporadaTVAscensorLavadora en el alojamiento (Gratis)Aire acondicionadoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoMostrar los 61 servicios","Alboraia, Comunidad Valenciana, EspañaLa playa de La Patacona es la mejor valorada de Valencia.El paseo marítimo cuenta con una granoferta gastronómica de calidad.Dispone de todo tipo de servicios para vivir cómodamente durante todo el año: servicios médicos, farmacias, comercios, horchaterías, transporte público, centros de belleza, instalaciones deportivas , zonas verdes y zonas de juego infantil.Estrictamente no es Valencia, sino Alboraya, lo cual no está nada mal ya que aquí se prepara la mejor horchata de la Comunidad Valenciana. Sin embargo, ser la extensión natural de La Malvarrosa hace de La Patacona casi una playa urbana más de la capital valenciana. Y no cualquiera, ahora mismo es la más buscada.Razones no le faltan. La ausencia de grandes complejos hoteleros hace de ella una playa tranquila, ajena a cualquier masificación, con más de un kilómetro de extensión y arena dorada.Cuenta, además, con todo tipo de servicios, desde chiringuitos sobre la arena a escuelas de surf, coloridas casetas, hamacas y tumbonas así como un agradable paseo marítimo repleto de restaurantes que ocupan antiguas construcciones modernistas de finales de siglo XIX. Es mas; hay quien dice que estamos ante la nueva Ruzafa; esto es, el distrito gastronómico por excelencia de Valencia.Mostrar más"
-2140383734164738872,Salamanka by FeelFree Rentals,"Alojamiento entero: piso en Donostia, España",4 viajeros ·  · 2 dormitorios ·  · 2 camas ·  · 2 baños,41 evaluaciones,A pie de playa,209 € ,https://www.airbnb.es/rooms/43706635?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1015874847&search_mode=flex_destinations_search&check_in=2024-04-03&check_out=2024-04-08&source_impression_id=p3_1710967162_j1NlzkDqqy2%2FTkkR&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,8","Llegada4,6","Comunicación4,9","Ubicación5,0","Calidad4,6",Vistas al perfil urbanoAcceso a la playa (Público o compartido)CocinaWifiTVAscensorLavadoraSecadora (en el alojamiento)Patio o balcónCuna: disponible previa solicitudMostrar los 43 servicios,"Donostia, EspañaEl apartamento Salamanka se encuentra en el corazón de la Parte Vieja de San Sebastián. Conocida también como el casco viejo, es el corazón histórico y cultural de la ciudad. Sus calles, con edificios del siglo XIX, están llenos de bares, restaurantes y pequeños comercios en los que vivir en primera persona la importancia de la gastronomía. Una ciudad famosa por sus pintxos, y que constituyen una forma tradicional de degustar la cocina local, desde la Parte Vieja, pasando por el centro, hasta llegar al barrio de Gros. Todos los bares y restaurantes de pintxos son un elemento básico de la cultura vasca, y San Sebastián se considera uno de los mejores lugares del mundo para probarlos.San Sebastián es una ciudad vibrante, con historia y llena de cultura, que, combinada con su rica tradición gastronómica, se convierte en una parada obligada para los amantes del buen comer.Mostrar más"
-8413519560528029828,HABITACION CONTERRAZA FRENTE AL MAR. LSS00032,"Habitación en Donostia, España",1 cama de matrimonio ·  · Baño privado en el alojamiento,406 evaluaciones,A pie de playa,,https://www.airbnb.es/rooms/6071590?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1369263655&search_mode=flex_destinations_search&check_in=2024-03-20&check_out=2024-03-25&source_impression_id=p3_1710967127_yFhCEhQTcUX0xPed&previous_page_section_name=1000,"Limpieza5,0","Veracidad4,9","Llegada4,9","Comunicación4,9","Ubicación4,8","Calidad4,9",WifiZona para trabajarAscensorLavadoraPatio o balcónSecador de peloDesayunoNo disponible: Cerradura en la puerta del dormitorioCerradura en la puerta del dormitorioNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 19 servicios,"Donostia, Euskadi, EspañaLa ubicación, la tranquilidad, y la playa.Mostrar más"
3677583094394194154,Las Arenas aparte con terraza,"Alojamiento entero: piso en Benidorm, España",4 viajeros ·  · 1 dormitorio ·  · 2 camas ·  · 1 baño,477 evaluaciones,A pie de playa,129 € ,https://www.airbnb.es/rooms/1079047699927484265?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1829933731&search_mode=flex_destinations_search&check_in=2024-04-07&check_out=2024-04-12&source_impression_id=p3_1710967142_jbRAt9rXO5HihSFT&previous_page_section_name=1000,,,,,,,"Acceso a la playa, primera líneaCocinaWifiAparcamiento gratuito en las instalacionesTVAscensorLavadoraAire acondicionadoNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 34 servicios","Benidorm, Comunidad Valenciana, España"
-1680083711841125192,Primerísima línea de mar cerca de Valencia,"Alojamiento entero: apto. residencial en Mar y Naranjo, España",5 viajeros ·  · 2 dormitorios ·  · 4 camas ·  · 1 baño,25 evaluaciones,A pie de playa,,https://www.airbnb.es/rooms/24886042?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=525660377&search_mode=flex_destinations_search&check_in=2024-06-30&check_out=2024-07-05&source_impression_id=p3_1710967166_98Wr5TyVM3ei0MN7&previous_page_section_name=1000,"Limpieza4,4","Veracidad4,7","Llegada4,8","Comunicación4,9","Ubicación4,4","Calidad4,5","Vistas al marAcceso a la playa, primera líneaCocinaWifiAparcamiento gratuito en las instalacionesPiscina De uso compartidoTVAscensorNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 29 servicios","Mar y Naranjo, Comunidad Valenciana, EspañaLa zona del apartamento está incluida en  el ""parque natural de la Albufera de Valencia"".  destaca en la zona la gastronomía de arroces con una buena oferta de restaurantes en los pueblos de alrededor. El barrio es tranquilo y cuenta con un ultramarinos una cafetería-restaurante y con puesto de venta directa de fruta y verdura de la zona regentados por particulares. Mercadona está en la población de Sueca( 8 min en coche) y Consum en Perelló (5 min en coche) con servicio a domicilio.Mostrar más"
5856283177288116307,Muralla Roja/Serie Suite Noble/Principito/Rosa/Mar,"Alojamiento entero: piso en Calpe, España",6 viajeros ·  · 3 dormitorios ·  · 3 camas ·  · 1 baño,37 evaluaciones,A pie de playa,94 € ,https://www.airbnb.es/rooms/834872978683380122?adults=1&category_tag=Tag%3A789&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1599606452&search_mode=flex_destinations_search&check_in=2024-04-08&check_out=2024-04-13&source_impression_id=p3_1710967142_dZMZh5mtyLkUVfQ8&previous_page_section_name=1000,"Limpieza4,8","Veracidad4,9","Llegada4,9","Comunicación4,9","Ubicación5,0","Calidad4,7",Acceso a la playaCocinaWifiZona para trabajarAparcamiento gratuito en las instalacionesPiscinaAdmite mascotasTVNo disponible: Detector de monóxido de carbonoDetector de monóxido de carbonoNo disponible: Detector de humoDetector de humoMostrar los 45 servicios,"Calpe, Comunidad Valenciana, España"
